Entrance,1557.3184501888868,1907.0755801282453
Living,2170.9114324436355,1889.4567215859902
Kitchen,1961.1870564567662,1596.6297395548004
Pantry,1825.1606430406805,1424.157317801345
Corridor,1758.916489563212,1994.1869954433018
Storage,1677.0232687649846,2470.0054557008943
MasterBedroom,2015.3865480155719,2643.5971645432624
Bedroom1,2125.9355834063535,2256.0719255343192
Laundry,1590.2733400718816,2288.1087254468334
PowderRoom,1662.9862544254952,2119.218614298169
MaidRoom,1702.992881543295,1606.2121984525115
Dining,2281.482031492376,1454.6717770823338
Balcony,2510.997348354662,2055.304065959764